id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10529296,2018/01/20 12:35 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:54 UTC,2018-04-02 15:43:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529296,https://static.inaturalist.org/photos/14633066/medium.jpeg?1522452143,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Knobby brain coral,Pseudodiploria clivosa,Knobby brain coral,Animalia,504640
10529297,2018/01/20 12:33 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:54 UTC,2018-12-31 07:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529297,https://static.inaturalist.org/photos/14633309/medium.jpeg?1522452527,,"","",false,2,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Mustard Hill Coral,Porites astreoides,Mustard Hill Coral,Animalia,110084
10529298,2018/01/20 12:33 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:55 UTC,2018-04-02 15:39:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529298,https://static.inaturalist.org/photos/14633342/medium.jpeg?1522452575,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Symmetrical Brain Coral,Pseudodiploria strigosa,Symmetrical Brain Coral,Animalia,504639
10529303,2018/01/20 12:36 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:56 UTC,2018-04-02 15:37:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529303,https://static.inaturalist.org/photos/14633495/medium.jpeg?1522452836,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Symmetrical Brain Coral,Pseudodiploria strigosa,Symmetrical Brain Coral,Animalia,504639
10529307,2018/01/20 12:41 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:58 UTC,2018-12-31 07:37:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529307,https://static.inaturalist.org/photos/14633868/medium.jpeg?1522453509,,"","",false,2,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Mustard Hill Coral,Porites astreoides,Mustard Hill Coral,Animalia,110084
10529311,2018/01/20 12:47 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:59 UTC,2018-04-02 15:34:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529311,https://static.inaturalist.org/photos/14635693/medium.jpeg?1522456972,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Smooth Flower Coral,Eusmilia fastigiata,Smooth Flower Coral,Animalia,100784
10529312,2018/01/20 12:48 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:07:59 UTC,2018-04-02 15:33:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529312,https://static.inaturalist.org/photos/14635700/medium.jpeg?1522456979,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Mustard Hill Coral,Porites astreoides,Mustard Hill Coral,Animalia,110084
10529315,2018/01/20 12:55 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:08:01 UTC,2018-12-16 12:44:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529315,https://static.inaturalist.org/photos/14635787/medium.jpeg?1522457106,,"","",false,2,0,false,,Dominican Republic,18.3749922972,-68.821589374,30,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
10529319,2018/01/20 1:03 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:08:02 UTC,2018-04-02 15:29:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529319,https://static.inaturalist.org/photos/14639687/medium.jpeg?1522462947,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Mustard Hill Coral,Porites astreoides,Mustard Hill Coral,Animalia,110084
10529320,2018/01/20 1:03 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:08:02 UTC,2019-01-01 06:35:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529320,https://static.inaturalist.org/photos/14639702/medium.jpeg?1522462978,,"","",false,2,0,false,,Dominican Republic,18.3798942529,-68.9647310363,30,,,,,,obscured,true,,,Pillar Coral,Dendrogyra cylindrus,Pillar Coral,Animalia,99196
10529321,2018/01/20 1:14 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:08:03 UTC,2018-04-03 04:39:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529321,https://static.inaturalist.org/photos/14641022/medium.jpg?1522466644,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Lesser Starlet Coral,Siderastrea radians,,Animalia,112555
10529322,2018/01/20 1:15 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:08:03 UTC,2018-04-02 15:28:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529322,https://static.inaturalist.org/photos/14641025/medium.jpeg?1522466666,,"","",false,1,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Knobby brain coral,Pseudodiploria clivosa,Knobby brain coral,Animalia,504640
10529323,2018/01/20 1:14 PM -04,2018-01-20,,La Paz,false,280151,anacarohdez,2018-03-31 18:08:03 UTC,2018-12-31 07:37:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10529323,https://static.inaturalist.org/photos/14641032/medium.jpeg?1522466688,,"","",false,2,0,false,,"Dominicus, Dominican Republic",18.333635,-68.813046,30,,,,,,,false,,,Mustard Hill Coral,Porites astreoides,Mustard Hill Coral,Animalia,110084
10533969,1988-08-31,1988-08-31,,Eastern Time (US & Canada),false,774373,jdanch,2018-03-31 21:53:38 UTC,2018-12-16 12:44:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10533969,https://static.inaturalist.org/photos/14665146/medium.jpg?1522533144,,"","",false,3,0,false,,Bahamas,26.7820210539,-77.0755259542,31,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
10542201,2018-03-23,2018-03-23,,Hawaii,false,87570,christian77amador,2018-04-01 05:26:22 UTC,2018-12-08 13:27:33 UTC,research,,https://www.inaturalist.org/observations/10542201,https://static.inaturalist.org/photos/14679738/medium.jpeg?1522560376,,"","",false,1,0,false,,,21.3157582832,-86.6599860412,244,,,,,,obscured,true,,,Staghorn Coral,Acropora cervicornis,Staghorn Coral,Animalia,93234
10557964,2018-03-26,2018-03-26,,Central America,false,87570,christian77amador,2018-04-01 23:52:08 UTC,2018-04-25 12:28:14 UTC,research,,https://www.inaturalist.org/observations/10557964,https://static.inaturalist.org/photos/14706833/medium.jpeg?1522626617,,"","",false,1,0,false,,Bahía Mujeres,21.1393077377,-86.7589902878,61,,,,,,,false,,,Rose Coral,Manicina areolata,Rose Coral,Animalia,105170
10558463,2018-03-26,2018-03-26,,Central America,false,87570,christian77amador,2018-04-02 00:09:05 UTC,2018-04-25 12:28:16 UTC,research,,https://www.inaturalist.org/observations/10558463,https://static.inaturalist.org/photos/14707644/medium.jpeg?1522627702,,"","",false,1,0,false,,Bahía Mujeres,21.1399081477,-86.7600631714,122,,,,,,,false,,,Rose Coral,Manicina areolata,Rose Coral,Animalia,105170
10560098,2018-03-28,2018-03-28,,Central America,false,87570,christian77amador,2018-04-02 01:20:30 UTC,2018-04-25 12:28:21 UTC,research,,https://www.inaturalist.org/observations/10560098,https://static.inaturalist.org/photos/14710629/medium.jpeg?1522631852,,"","",false,1,0,false,,,21.3492402809,-86.6028152998,244,,,,,,obscured,true,,,Coral estrella montaña,Orbicella faveolata,Mountainous Star Coral,Animalia,503516
10601696,2018/03/31 10:37 AM EDT,2018-03-31,2018-03-31 14:37:00 UTC,Eastern Time (US & Canada),false,110005,paul_prior,2018-04-03 22:53:54 UTC,2018-04-04 17:53:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10601696,https://static.inaturalist.org/photos/14782170/medium.jpeg?1522795922,,"",,false,1,0,false,,"Cayo Frances, Cuba",22.6395823772,-79.1772379548,391,,,,,,,false,,,Symmetrical Brain Coral,Pseudodiploria strigosa,Symmetrical Brain Coral,Animalia,504639
10601899,2018/03/31 10:37 AM EDT,2018-03-31,2018-03-31 14:37:00 UTC,Eastern Time (US & Canada),false,110005,paul_prior,2018-04-03 22:59:14 UTC,2018-05-27 20:08:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10601899,https://static.inaturalist.org/photos/14782429/medium.jpeg?1522796203,,"",,false,1,0,false,,"Cayo Frances, Cuba",22.6397408111,-79.1763796479,603,,,,,,,false,,,Finger Coral,Porites porites,Finger Coral,Animalia,110128
10602954,2018/03/31 10:37 AM EDT,2018-03-31,2018-03-31 14:37:00 UTC,Eastern Time (US & Canada),false,110005,paul_prior,2018-04-03 23:44:11 UTC,2018-04-04 17:54:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10602954,https://static.inaturalist.org/photos/14784303/medium.jpeg?1522798923,,"",,false,1,0,false,,"Cayo Frances, Cuba",22.6392655029,-79.1775812774,585,,,,,,,false,,,Symmetrical Brain Coral,Pseudodiploria strigosa,Symmetrical Brain Coral,Animalia,504639
10603652,2018/03/31 11:02 AM EDT,2018-03-31,2018-03-31 15:02:00 UTC,Eastern Time (US & Canada),false,110005,paul_prior,2018-04-04 00:09:30 UTC,2018-04-04 17:54:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10603652,https://static.inaturalist.org/photos/14785638/medium.jpeg?1522800527,,"",,false,1,0,false,,"Cayo Frances, Cuba",22.6397408111,-79.1772379548,727,,,,,,,false,,,Massive Starlet Coral,Siderastrea siderea,Massive Starlet Coral,Animalia,112557
10609662,2018/03/25 11:09 AM AEST,2018-03-25,2018-03-25 01:09:00 UTC,Brisbane,false,756714,lucyinthesea,2018-04-04 07:47:04 UTC,2019-01-17 13:28:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10609662,https://static.inaturalist.org/photos/14796001/medium.jpeg?1522827668,,"",,false,1,0,false,,"Broulee - Mossy Point NSW 2537, Australia",-35.8588230278,150.184088931,8,,,,,,,false,,,Plesiastrea versipora,Plesiastrea versipora,,Animalia,503821
10621614,2018/03/18 2:20 PM CET,2018-03-18,2018-03-18 13:20:00 UTC,Paris,false,175009,jujurenoult,2018-04-04 20:55:35 UTC,2018-04-04 21:30:02 UTC,research,CC0,https://www.inaturalist.org/observations/10621614,https://static.inaturalist.org/photos/14814665/medium.jpg?1522874427,,"",,false,1,0,false,,"Corse-du-Sud, Corse, France",41.416245,9.23687,,,,,,,,false,,,Dent de cochon,Balanophyllia europaea,Pig-tooth Coral,Animalia,95060
10624187,2018-03-24,2018-03-24,,Santiago,true,778911,micoptopus,2018-04-04 22:40:41 UTC,2018-08-09 07:29:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10624187,https://static.inaturalist.org/photos/14819831/medium.jpeg?1522881638,,"","",false,1,0,false,,Chile,-26.4134537951,-105.3925192852,,,,,,,obscured,true,,,Hump Coral,Porites lobata,Hump Coral,Animalia,110115
10634299,2017-12-13 10:33:00,2017-12-13,2017-12-13 02:33:00 UTC,Perth,false,38700,lovelyclemmy,2018-04-05 09:20:26 UTC,2018-04-10 09:33:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10634299,https://static.inaturalist.org/photos/14835140/medium.jpg?1522919936,,"COMMON NAME - INDO-PACIFIC, Coral, Bunaken, Raymond's Point, Sulawesi, DSCI2108.jpg",Coral,false,3,0,false,,"Sulawesi Utara, ID",1.7589651447,124.6435579295,227,,,,,,obscured,true,,manual,Common Lettuce Coral,Pectinia lactuca,Common Lettuce Coral,Actinopterygii,108994
10634508,2017-12-13 12:48:03,2017-12-13,2017-12-13 04:48:03 UTC,Perth,false,38700,lovelyclemmy,2018-04-05 09:44:07 UTC,2019-01-14 14:34:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10634508,https://static.inaturalist.org/photos/14835476/medium.jpg?1522921332,,"Siladen Point, COMMON NAME - INDO-PACIFIC, Coral, Bunaken, Sulawesi, DSCI2168.jpg",Coral,false,2,0,false,,"Sulawesi Utara, ID",1.7329122465,124.8828484148,55,,,,,,obscured,true,,manual,Hammer Coral,Fimbriaphyllia ancora,Hammer Coral,Animalia,830680
10638922,2018-04-04,2018-04-04,,Pacific Time (US & Canada),,511785,sflax,2018-04-05 16:34:01 UTC,2018-04-08 23:22:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10638922,https://static.inaturalist.org/photos/14842743/medium.jpeg?1522946045,,"",,false,2,0,false,2,"San Diego Metropolitan Area, CA, USA",32.7121575645,-117.3110870272,16511,,,,,,,false,gps,gps,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
10655824,2015/11/28 6:08 PM +08,2015-11-28,2015-11-28 10:08:00 UTC,Singapore,false,45181,budak,2018-04-06 13:06:26 UTC,2018-12-20 06:03:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10655824,https://static.inaturalist.org/photos/14870702/medium.jpg?1523019559,,"",,false,1,0,false,,"Saint John Islands, Singapore",1.2166667,103.85,2169,,,,,,,false,,,Oulastrea crispata,Oulastrea crispata,,Animalia,503818
10660620,2017-12-14 10:26:13,2017-12-14,2017-12-14 02:26:13 UTC,Perth,false,38700,lovelyclemmy,2018-04-06 17:56:39 UTC,2019-01-18 13:33:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10660620,https://static.inaturalist.org/photos/14879485/medium.jpg?1523037282,,"Joker Coral, COMMON NAME - INDO-PACIFIC, Indonesia, Fukui, Bunaken, Sulawesi, Euphyllia glabrescens, DSCI2294.jpg",Joker Coral,false,2,0,false,,"Sulawesi Utara, ID",1.6247468067,124.7945763914,74,,,,,,obscured,true,,manual,Mushroom Coral,Heliofungia actiniformis,,Animalia,102420
10679846,2018/04/06 5:38 PM +0200,2018-04-06,2018-04-06 15:38:00 UTC,Africa/Johannesburg,,746178,seastung,2018-04-07 15:47:59 UTC,2018-04-08 17:40:56 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/10679846,https://static.inaturalist.org/photos/14910619/medium.jpg?1523115653,,"",,false,1,0,false,,"outer photographers false bay, Cape Town, South Africa",-34.1963,18.465,50,,,,,,,false,,,cup coral,Balanophyllia bonaespei,cup coral,Animalia,652488
10693076,2018-04-06 4:43:53 PM PDT,2018-04-06,2018-04-06 23:43:53 UTC,Pacific Time (US & Canada),,511785,sflax,2018-04-08 02:26:02 UTC,2018-04-10 04:31:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10693076,https://static.inaturalist.org/photos/14933120/medium.jpg?1523154364,,"",,false,1,0,false,2,"Avalon, CA 90704, USA",33.4483337402,-118.4761123657,,,,,,,,false,gps,gps,brown cup coral,Paracyathus stearnsii,brown cup coral,Animalia,293284
10693620,2018-04-06 2:21:03 PM PDT,2018-04-06,2018-04-06 21:21:03 UTC,Pacific Time (US & Canada),,511785,sflax,2018-04-08 02:51:54 UTC,2018-04-10 04:31:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10693620,https://static.inaturalist.org/photos/14933975/medium.jpeg?1523155917,,"",,false,1,0,false,2,"Avalon, CA 90704, USA",33.4479171041,-118.4704406932,4128,,,,,,,false,gps,gps,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
10693674,2018-04-06,2018-04-06,,Pacific Time (US & Canada),,511785,sflax,2018-04-08 02:55:26 UTC,2018-07-06 19:53:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10693674,https://static.inaturalist.org/photos/14934066/medium.jpg?1523156129,,"",,false,1,0,false,2,"Avalon, CA 90704, USA",33.4479266156,-118.4695401415,4128,,,,,,,false,gps,gps,Coenocyathus bowersi,Coenocyathus bowersi,,Animalia,255977
10694688,2018/04/08 10:02 AM AEST,2018-04-08,2018-04-08 00:02:00 UTC,Brisbane,false,358705,fiftygrit,2018-04-08 03:53:51 UTC,2019-06-30 21:03:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10694688,https://static.inaturalist.org/photos/14935587/medium.jpeg?1523159263,,"",,false,3,0,false,,"New South Wales, Australia",-33.8002246917,151.2944369317,8,,,,,,open,false,,,Plesiastrea versipora,Plesiastrea versipora,,Animalia,503821
10729279,2016/07/19 12:21 PM UTC,2016-07-19,2016-07-19 12:21:00 UTC,UTC,false,793868,sswilliams,2018-04-09 15:01:42 UTC,2019-01-20 11:03:28 UTC,research,,https://www.inaturalist.org/observations/10729279,https://static.inaturalist.org/photos/14991724/medium.jpg?1523286070,,"",,false,2,0,false,,"Okinawa, JP",26.3230123525,127.6111225458,201,,,,,,obscured,true,,,Bubble Coral,Plerogyra sinuosa,Bubble Coral,Animalia,503699
10746891,2018/03/30 1:16 PM MSK,2018-03-30,2018-03-30 10:16:00 UTC,Moscow,false,744363,krokozavr,2018-04-10 04:58:00 UTC,2019-06-13 06:55:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10746891,https://static.inaturalist.org/photos/15021447/medium.jpeg?1523336243,,"",,false,3,0,false,,"Khánh Hòa, VN",12.091183806,109.2523000727,131,,,,,,obscured,true,,,Acropora globiceps,Acropora monticulosa,,Animalia,93302
10750025,2018/04/06 11:04 AM MSK,2018-04-06,2018-04-06 08:04:00 UTC,Moscow,false,744363,krokozavr,2018-04-10 12:37:05 UTC,2018-04-15 12:36:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10750025,https://static.inaturalist.org/photos/15026484/medium.jpeg?1523362269,,"",,false,1,0,false,,,12.2233940404,109.3180980138,,,,,,,obscured,true,,,Cactus Coral,Pavona decussata,Cactus Coral,Animalia,108975
10751082,2017-12-18 10:15:05,2017-12-18,2017-12-18 02:15:05 UTC,Perth,false,38700,lovelyclemmy,2018-04-10 14:02:30 UTC,2018-12-20 19:45:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10751082,https://static.inaturalist.org/photos/15029097/medium.jpg?1523368892,,"COMMON NAME - INDO-PACIFIC, Bualo, Mushroom Coral (H. actiniformis), Indonesia, Bunaken, Sulawesi, Heliofungia actiniformis, DSCI2641.jpg",Mushroom Coral (H. actiniformis),false,4,1,false,,"Sulawesi Utara, ID",1.6482116922,124.7013423288,653,,,,,,obscured,true,,manual,Torch Coral,Euphyllia glabrescens,Torch Coral,Animalia,100747
10846979,2017/01/28 10:55 AM ACDT,2017-01-28,2017-01-28 00:25:00 UTC,Adelaide,false,355842,davemmdave,2018-04-13 08:42:07 UTC,2019-01-17 13:28:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10846979,https://static.inaturalist.org/photos/15210672/medium.jpeg?1523608814,,"","Under a ledge ,depth 1.5m,v snorkel in rock channel.
Polyps extended to feed.",false,2,0,false,,"South Australia, Australia",-35.3714022531,138.3835109425,7759,,,,,,,false,,,Plesiastrea versipora,Plesiastrea versipora,,Animalia,503821
10862045,2012/07/08 ,2012-07-08,,Adelaide,false,157818,marinejanine,2018-04-13 17:14:45 UTC,2019-02-18 11:18:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10862045,https://static.inaturalist.org/photos/15240926/medium.jpeg?1523639592,,"","",false,3,0,false,,"Mozzie Flat Reef, Yorke Peninsula, South Australia, Australia",-35.1136804278,137.4963855744,221,,,,,,,false,,,Plesiastrea versipora,Plesiastrea versipora,,Animalia,503821
10956625,2005-05-01,2005-05-01,,Africa/Johannesburg,,678889,pbsouthwood,2014-04-30 07:42:57 UTC,2018-04-15 11:16:04 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/10956625,https://static.inaturalist.org/photos/15415308/medium.jpg?1523790956,,"SeaKeys, Sea Coral Atlas, CC-by-sa 3.0",<h3>Orange cup coral at Alpha Reef</h3><br>,false,1,0,false,,Alpha Reef,-34.2165,18.4697,1,,,,,,,false,,,cup coral,Balanophyllia bonaespei,cup coral,Animalia,652488
10969495,2013-09-24,2013-09-24,,Africa/Johannesburg,,773532,underwaterwendy,2014-04-01 18:07:19 UTC,2018-04-15 17:18:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10969495,https://static.inaturalist.org/photos/15441925/medium.jpg?1523812670,,"Sea Coral Atlas, rural, SeaKeys",<h3>Coral</h3><br>,false,1,0,false,,"Pyramid Rock: Pyramid Rock is world famous for nearly routine spotted seven-gill cowshark sightings. Beyond the cowsharks, the small bay has a wealth of biodiversity. It is characterised by kelp forest, sandy patches and collections of boulders. Most like",-34.237812,18.47681,1,,,,,,,false,,,cup coral,Balanophyllia bonaespei,cup coral,Animalia,652488
10972788,2014-05-13,2014-05-13,,Africa/Johannesburg,false,771468,brentch,2014-07-12 14:33:24 UTC,2018-04-15 18:29:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10972788,https://static.inaturalist.org/photos/15447641/medium.jpg?1523816960,,"SeaKeys, Peter, Marevol",<h3>Acropora branchi</h3><br>,false,1,0,false,,"A1103 Rd, Qondwane",-27.5203,32.6872,1,,,,,,,false,,,Acropora branchi,Acropora branchi,,Animalia,93228
10995084,2018/04/11 4:47 PM HST,2018-04-11,2018-04-12 02:47:00 UTC,Hawaii,false,521220,drbh2o,2018-04-16 02:48:07 UTC,2018-04-16 15:47:21 UTC,research,,https://www.inaturalist.org/observations/10995084,https://static.inaturalist.org/photos/15490432/medium.png?1523846858,,"",,false,1,0,false,,"Honaunau Beach Rd, Captain Cook, HI 96704, USA",19.4231909,-155.9115583,228,,,,,,,false,,,Cauliflower Coral,Pocillopora meandrina,Cauliflower Coral,Animalia,109872
11004259,2014-05-13,2014-05-13,,Africa/Johannesburg,true,771468,brentch,2014-08-14 03:39:22 UTC,2018-04-16 08:34:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11004259,https://static.inaturalist.org/photos/15508229/medium.jpg?1523867659,,"rural, SeaKeys, Sea Coral Atlas",<h3>Turbinaria irregularis</h3><br>,false,1,0,false,,"A1102 Rd, Thungwini: 2 mile reef.",-27.5137,32.6935,1,,,,,,,false,,,Turbinaria irregularis,Turbinaria irregularis,,Animalia,114653
11005407,2014-05-13,2014-05-13,,Africa/Johannesburg,true,771468,brentch,2014-08-13 16:09:36 UTC,2018-04-16 09:51:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11005407,https://static.inaturalist.org/photos/15510566/medium.jpg?1523872275,,"SeaKeys, Sea Coral Atlas, rural",<h3>Pocillopora damicornis</h3><br>,false,1,0,false,,"A1103 Rd, Qondwane",-27.5224,32.6854,1,,,,,,,false,,,Lace Coral,Pocillopora damicornis,Lace Coral,Animalia,109862
11005416,2014-05-13,2014-05-13,,Africa/Johannesburg,true,771468,brentch,2014-08-13 16:18:31 UTC,2019-02-21 23:16:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11005416,https://static.inaturalist.org/photos/15510584/medium.jpg?1523872311,,"rural, SeaKeys, Sea Coral Atlas",<h3>Plesiastrea devantieri</h3><br>,false,2,0,false,,,-27.4706171845,32.722609837,1,,,,,,obscured,true,,,Astrea devantieri,Astrea devantieri,,Animalia,503822
11005419,2014-05-13,2014-05-13,,Africa/Johannesburg,true,771468,brentch,2014-08-13 16:28:03 UTC,2019-02-21 23:16:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11005419,https://static.inaturalist.org/photos/15510586/medium.jpg?1523872324,,"rural, SeaKeys",<h3>Oulophyllia crispa</h3><br>,false,1,0,false,,,-27.4021538548,32.64201467,110,,,,,,obscured,true,,,Intermediate Valley Coral,Oulophyllia crispa,Intermediate Valley Coral,Animalia,503573
11005438,2014-05-13,2014-05-13,,Africa/Johannesburg,true,771468,brentch,2014-08-13 16:55:09 UTC,2018-05-13 06:20:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11005438,https://static.inaturalist.org/photos/15510626/medium.jpg?1523872395,,"rural, SeaKeys",<h3>Gyrosmilia interrupta</h3><br>,false,2,0,false,,"A1103 Rd, Qondwane",-30.068,30.874,110,,,,,,,false,,,Gyrosmilia interrupta,Gyrosmilia interrupta,,Animalia,101974
11005455,2014-05-13,2014-05-13,,Africa/Johannesburg,true,771468,brentch,2014-08-13 17:03:00 UTC,2019-02-21 23:16:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11005455,https://static.inaturalist.org/photos/15510644/medium.jpg?1523872433,,"rural, SeaKeys",<h3>Favia vietnamensis</h3><br>,false,1,0,false,,,-27.4328553703,32.6938319531,110,,,,,,obscured,true,,,Dipsastraea vietnamensis,Dipsastraea vietnamensis,,Animalia,732815
11006156,2014-05-13,2014-05-13,,Africa/Johannesburg,,771468,brentch,2014-08-15 06:33:36 UTC,2018-04-16 10:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11006156,https://static.inaturalist.org/photos/15512157/medium.jpg?1523875074,,"rural, SeaKeys, Sea Coral Atlas",<h3>Pectinia africana</h3><br>,false,1,0,false,,"A1102 Rd, Thungwini: 5 mile reef",-27.511,32.704,110,,,,,,,false,,,Pectinia africana,Pectinia africana,,Animalia,682358
11006171,2014-05-14,2014-05-14,,Africa/Johannesburg,true,771468,brentch,2014-08-15 06:46:42 UTC,2019-02-21 23:16:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11006171,https://static.inaturalist.org/photos/15512182/medium.jpg?1523875129,,"rural, SeaKeys, Sea Coral Atlas",<h3>Oulophyllia crispa</h3><br>,false,1,0,false,,,-27.4045794139,32.7539057009,1,,,,,,obscured,true,,,Intermediate Valley Coral,Oulophyllia crispa,Intermediate Valley Coral,Animalia,503573
11006172,2014-05-14,2014-05-14,,Africa/Johannesburg,true,771468,brentch,2014-08-15 06:51:16 UTC,2018-04-16 10:39:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11006172,https://static.inaturalist.org/photos/15512185/medium.jpg?1523875137,,"SeaKeys, Sea Coral Atlas, rural",<h3>Montipora danae</h3><br>,false,1,0,false,,"A1102 Rd, Thungwini: 5 mile reef",-27.4765,32.7027,1,,,,,,,false,,,Pore Coral,Montipora danae,,Animalia,106083
11006184,2014-05-14,2014-05-14,,Africa/Johannesburg,false,771468,brentch,2014-08-15 06:59:05 UTC,2019-02-21 23:16:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11006184,https://static.inaturalist.org/photos/15512202/medium.jpg?1523875163,,"rural, SeaKeys, Sea Coral Atlas",<h3>Turbinaria mesenterina</h3><br>,false,1,0,false,,"KwaZulu-Natal, ZA",-29.8112219815,30.9176878769,110,,,,,,obscured,true,,,Salad Coral,Turbinaria mesenterina,Salad Coral,Animalia,114654
